def(NBDEBUG),
def(__MINT__),
def(WIN32),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(MAIN),
def(PROTO),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_GUI_W32),
True,
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
