def(WSDEBUG_TRACE),
def(WSDEBUG),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(MAIN),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_PROFILE),
def(WIN32),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(JUMPLIST_ROTATE),
def(DEBUG),
