def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
True,
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
