def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(_WIN32),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WIN32),
def(MAIN),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
True,
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG_SENSE),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
