def(FEAT_BEVAL),
def(PROTO),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WSDEBUG),
def(DEBUG),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
True,
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(_WIN32),
def(FEAT_TERMRESPONSE),
