def(FEAT_BEVAL),
def(DEBUG),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
True,
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(PROTO),
def(NBDEBUG),
!def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
