def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_PROFILE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(_WIN32),
def(FEAT_MBYTE),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WIN32),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(MAIN),
