def(FEAT_GUI),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(WSDEBUG),
True,
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_MBYTE),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_EMACS_TAGS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
