def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(MAIN),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(WSDEBUG_SENSE),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
True,
