def(INET_SOCKETS),
True,
def(FEAT_BEVAL),
def(WIN32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(NBDEBUG),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(FEAT_GUI),
