def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(PROTO),
True,
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
