def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(__MINT__),
def(PROTO),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(WIN32),
def(FEAT_BEVAL),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
