def(PROTO),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
True,
def(DEBUG),
def(JUMPLIST_ROTATE),
def(__MINT__),
def(FEAT_TERMRESPONSE),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(FEAT_BEVAL),
def(WSDEBUG),
!def(FEAT_PROFILE),
