def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(FEAT_PROFILE),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WIN32),
def(MAIN),
def(NBDEBUG),
def(_WIN32),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_GUI),
