def(LESSTIF_VERSION),
True,
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(DEBUG),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_FKMAP),
!def(PROTO),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_GUI_W32),
