def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI_GTK),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
