def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(DEBUG),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
