def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
def(FEAT_GUI),
def(NBDEBUG),
def(MAIN),
def(FEAT_BEVAL),
def(__MINT__),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(INET_SOCKETS),
def(PROTO),
def(DEBUG),
def(FEAT_PROFILE),
