def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(PROTO),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_GUI_W32),
True,
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
