def(INET_SOCKETS),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
!def(PROTO),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
!def(FEAT_MBYTE),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(PROTO),
!def(NO_CONSOLE),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(NBDEBUG),
