def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(WSDEBUG_TRACE),
def(WIN32),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
True,
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(PROTO),
def(MAIN),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
