def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
!def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(FEAT_CLIPBOARD),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
!def(PROTO),
!def(FEAT_EMACS_TAGS),
def(FEAT_FKMAP),
def(PROTO),
!def(INET_SOCKETS),
!def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
