!def(PROTO),
def(DEBUG),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(NBDEBUG),
True,
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
