def(PROTO),
def(DEBUG),
True,
def(FEAT_GUI),
def(MAIN),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(WSDEBUG),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(WIN32),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(__MINT__),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
