def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(FEAT_EMACS_TAGS),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_EMACS_TAGS),
def(FEAT_CLIPBOARD),
def(_WIN32),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(MAIN),
def(FEAT_MBYTE),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
