def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(DEBUG),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
True,
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(WSDEBUG),
