def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(NBDEBUG),
True,
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
