def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI_GTK),
def(DEBUG),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(WSDEBUG),
True,
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
