def(FEAT_GUI),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(DEBUG),
True,
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(PROTO),
