def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
def(FEAT_FLOAT),
def(MAIN),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(PROTO),
!def(FEAT_PROFILE),
def(__MINT__),
def(WIN32),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL_GUI),
def(WSDEBUG_TRACE),
True,
