def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(DEBUG),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(__BORLANDC__),
True,
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
