def(FEAT_JOB_CHANNEL),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(MAIN),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(PROTO),
def(WSDEBUG),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_PROFILE),
True,
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(WIN32),
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
