def(NBDEBUG),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_GUI_W32),
True,
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
