def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_CLIPBOARD),
!def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
True,
def(__BORLANDC__),
def(DEBUG),
