def(WSDEBUG_SENSE),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FLOAT),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(FEAT_PROFILE),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(UNIX),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(__MINT__),
def(MAIN),
def(WSDEBUG),
!def(UNIX),
def(WSDEBUG_TRACE),
