def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(DEBUG),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
True,
!def(NO_CONSOLE),
def(FEAT_GUI),
