def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(INET_SOCKETS),
def(PROTO),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_BEVAL),
def(DEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(WSDEBUG),
True,
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
