def(NBDEBUG),
def(PROTO),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
