def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(NO_CONSOLE),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(INET_SOCKETS),
