def(WSDEBUG_SENSE),
True,
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(PROTO),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
