def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(INET_SOCKETS),
True,
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(PROTO),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
