def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
True,
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_GUI),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(PROTO),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
