def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
def(MAIN),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(FEAT_TERMRESPONSE),
True,
def(PROTO),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(__MINT__),
