def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(INET_SOCKETS),
!def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
True,
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_BEVAL),
