def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG),
!def(PROTO),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
True,
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
