def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(DEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(WIN32),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
def(_WIN32),
def(__MINT__),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
True,
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(PROTO),
