def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(MAIN),
def(NBDEBUG),
def(PROTO),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
True,
def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
