def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
True,
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(PROTO),
!def(PROTO),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(INET_SOCKETS),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
