def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_BEVAL),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(DEBUG),
!def(NO_CONSOLE),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(MAIN),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(PROTO),
def(WSDEBUG),
def(WIN32),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
