def(INET_SOCKETS),
def(FEAT_BEVAL),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(PROTO),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
True,
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
