def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(NBDEBUG),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_BEVAL),
def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
