def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(PROTO),
True,
!def(NO_CONSOLE),
def(DEBUG),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
