def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
True,
def(DEBUG),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
