def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_GUI),
def(PROTO),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(DEBUG),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(NO_CONSOLE),
