def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(PROTO),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
True,
!def(FEAT_GUI_GTK),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
