def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_PROFILE),
def(WIN32),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
True,
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
