def(FEAT_SUN_WORKSHOP),
!def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
!def(EBCDIC),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
True,
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(RISCOS),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
!def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(EBCDIC),
def(FEAT_GUI),
def(PROTO),
!def(RISCOS),
!def(PROTO),
