def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(RISCOS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(RISCOS),
def(DEBUG),
def(FEAT_GUI_W32),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
!def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
