def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
True,
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(UNIX),
def(PROTO),
def(__MINT__),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(FEAT_MBYTE),
def(WSDEBUG),
def(FEAT_BEVAL_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(INET_SOCKETS),
def(UNIX),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
