def(INET_SOCKETS),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(MAIN),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(FEAT_GUI),
True,
def(PROTO),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(NBDEBUG),
def(_WIN32),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
