def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(MAIN),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_MBYTE),
True,
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_BEVAL),
def(_WIN32),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_TOOLBAR),
