def(FEAT_MBYTE),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(INET_SOCKETS),
def(MAIN),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL_GUI),
def(UNIX),
def(FEAT_JOB_CHANNEL),
def(FEAT_FLOAT),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
!def(UNIX),
def(FEAT_PROFILE),
def(_WIN32),
!def(FEAT_PROFILE),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
