def(INET_SOCKETS),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(DEBUG),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(FEAT_BEVAL),
def(PROTO),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
