def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL_GUI),
def(__MINT__),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(WIN32),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
True,
def(FEAT_GUI_W32),
def(MAIN),
def(WSDEBUG),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
